id,job_title,title,company,location,created,description,salary_min,salary_max,contract_type,contract_time,apply_link
285,DevOps Engineer,Devops Engineer,Pioneer Search,"The City, Central London",2025-02-07T20:31:36Z,"DevOps Engineer Hybrid 4 days in London per month | Competitive Salary  Benefits A leading specialist (re)insurer is seeking a DevOps Engineer to join their dynamic and forward-thinking technology team. This is an exciting opportunity to take ownership of CI/CD processes, champion DevOps best practices, and help drive a culture of automation and efficiency across the business. The Company Operating within the Lloyd's and UK insurance markets , our client is a data-driven insurer that combines i…",85000.0,85000.0,permanent,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5041848798?se=gGEUyb_47xGxGiiqAslqtQ&utm_medium=api&utm_source=aa0fe70e&v=C33EF05CE8953D25CF66DA3802F862A3F140B5BC
286,DevOps Engineer,DevOps Engineer,Experis Ltd,"The City, Central London",2025-02-05T19:45:17Z,"DevOps Engineer 12 months London - remote £520 per day inside ir35 Role overview: Infrastructure Automation: Design and implement automated infrastructure deployment using tools like Terraform or Ansible. CI/CD Pipeline Management: Build, maintain, and optimize continuous integration/continuous delivery (CI/CD) pipelines for efficient software delivery. Monitoring & Troubleshooting: Oversee system monitoring, identify performance issues, and lead troubleshooting efforts to ensure system reliabi…",135200.0,135460.0,contract,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5038870606?se=gGEUyb_47xGxGiiqAslqtQ&utm_medium=api&utm_source=aa0fe70e&v=9F307A39E501CCB3265CE3EB94D8103332817FDE
287,DevOps Engineer,DevOps Engineer,Cure Talent,"London, UK",2025-03-03T05:45:12Z,"Cure Talent is thrilled to partner with a rapidly growing medical technology company behind an award-winning medical device and transformative telehealth platform. We are seeking an experienced DevOps Engineer to join their talented team (hybrid working). The successful DevOps Engineer will play a vital role in defining, building, and maintaining the cloud infrastructure that supports the company's innovative products and services. This is a hands-on position where you'll collaborate with cross…",63006.73,63006.73,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5071529863?se=gGEUyb_47xGxGiiqAslqtQ&utm_medium=api&utm_source=aa0fe70e&v=0D2657B593799DA1CD0569986CD3DE847FB7D556
288,DevOps Engineer,DevOps Engineer,5V Video | Certified B Corp™,"London, UK",2025-02-09T05:09:41Z,"Senior DevOps Engineer London - Hybrid Permanent - Full time Up to £90,000  Annual Bonus Would you like to have the opportunity to integrate into global company teams and support the design, implementation, and operations of backend or frontend products? This opportunity will allow you to work with multiple clients on different projects in the Media & IoT space. You will be an integral part of this consultancies team, and have freedom to work using your own initiative. Senior DevOps Engineer Re…",60240.18,60240.18,permanent,full_time,https://www.adzuna.co.uk/jobs/land/ad/5043555161?se=gGEUyb_47xGxGiiqAslqtQ&utm_medium=api&utm_source=aa0fe70e&v=621916A9338A7FD55C8155F608BF04CA243798B4
289,DevOps Engineer,DevOps Engineer,Oliver Bernard,"London, UK",2025-02-07T04:38:47Z,"Mid DevOps Engineer – Data & AI Platform - GCP, Kubernetes, Ansible, Terraform, Monitoring Oliver Bernard are currently working with a Data and AI focused client of ours, based in London, who are currently growing their DevOps / Cloud function and looking to add an experienced Mid Level DevOps Engineer to their ranks who is keen to develop and progress in their career. This role presents a great opportunity for someone looking for the opportunity to work across the whole DevOps lifecycle, and b…",80023.93,80023.93,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5040563824?se=gGEUyb_47xGxGiiqAslqtQ&utm_medium=api&utm_source=aa0fe70e&v=6FD1C181C913B842ABDD194B317A172EAB7A4E0C
290,DevOps Engineer,DevOps Engineer,Cogito Group Ltd,"London, UK",2025-03-01T09:18:52Z,"Company Description Cogito Group is a boutique consultancy that provides CSP agnostic solutions to secure the continuity of clients’ organizations. The company's aspiration is to build a world-class consultancy offering innovative solutions in information technology and business consultancy, delivering value and trust through commitment. Role Description This is a full-time hybrid role for a DevOps Engineer at Cogito Group Ltd. The DevOps Engineer will be responsible for tasks such as Infrastru…",53516.27,53516.27,Unknown,full_time,https://www.adzuna.co.uk/jobs/land/ad/5068039607?se=gGEUyb_47xGxGiiqAslqtQ&utm_medium=api&utm_source=aa0fe70e&v=3BE86CA32BCAD898D70EC7FD596123DB82504B3B
291,Data Scientist,Lead Data Scientist,Proactive Appointments Limited,"South East London, London",2025-02-12T17:19:30Z,"Lead Data Scientist – Fully Remote Our client is looking for a Lead Data Scientist to join there team of Data Scientists, to hit the ground running and to act as a mentor to the Data Scientist. You will have a blend of the following skills:- Development of Data Science strategies Strong knowledge of data science analytics and machine learning Excellent python experience SQL and Azure knowledge Experience in Frameworks – Libraries – NLP essential Worked on Collaborative projects If this could be…",47545.73,47545.73,permanent,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5047427411?se=gl504r_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=6371342E64CA68B9246598F6C758ECD0AC0A43F2
292,Data Scientist,Lead Data Scientist,Proactive Appointments Limited,"South East London, London",2025-02-13T01:23:58Z,Lead Data Scientist – Fully Remote Our client is seeking a Lead Data Scientist to join their team. This role requires someone who can hit the ground running and serve as a mentor to other Data Scientists. The ideal candidate will possess a strong blend of technical expertise and leadership skills. Key Responsibilities: Develop and implement data science strategies Leverage advanced analytics and machine learning techniques Utilize Python for data science and analytics Work with SQL and Azure en…,50000.0,50000.0,permanent,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5047784612?se=gl504r_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=369889BE30C2E180E4C4C66900A7091670D92D1D
293,Data Scientist,Senior Actuarial Data Scientist,83Zero,"London, UK",2025-02-25T04:35:21Z,"Senior Actuarial Data Scientist (Contract) Location: Hybrid / London Contract Length: 6-12 months (potential for extension) We are hiring a Senior Actuarial Data Scientist to support a leading insurance client in leveraging AI & advanced analytics for pricing, underwriting, and claims optimization. This is an exciting opportunity to work at the intersection of actuarial science, machine learning, and data-driven decision-making in a dynamic, fast-paced environment. Key Responsibilities: Develop…",130000.0,143000.0,permanent,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5062614771?se=gl504r_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=A6954F3CFD063D34D71083620E4FB5C9DFA62BA7
294,Data Scientist,Data Scientist,Goodman Masson Ltd,"The City, Central London",2025-02-13T08:16:11Z,"Permanent Position Required: Senior Data Scientists (x2) A leading UK organisation is seeking two experienced Data Scientists to join their London-based analytics team, focusing on healthcare data and insights. Location: Canary Wharf, London - Hybrid & Flexible working on offer Salary: £50,000 - £60,000  Fantastic Benefits Contract: Permanent, Full-time (Flexible working available) The Data Scientists will: Develop and implement complex statistical and machine learning models Analyze large heal…",60000.0,60000.0,permanent,full_time,https://www.adzuna.co.uk/jobs/land/ad/5048020729?se=gl504r_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=28CA803DD5503B22B85B6618E4BB6302359DFEB0
295,Data Scientist,Data Scientist,Greater London Authority ,"London, UK",2025-02-07T11:12:12Z,"The work of the directorate’s teams includes delivery of major events, designing and leading public affairs or marketing campaigns, providing data, evidence and analysis, leading cross-organisational programmes, to making sure we plan for and can respond to emerging events or emergencies in our city. About the team The City Data Team is made up of a range of technical experts in the fields of Data Science and Engineering, Data Visualisation and Information Design, GIS and Mapping, and Demograph…",50943.4,50943.4,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5040983543?se=gl504r_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=14A9D337FAA2C858EA4DEC99E3D673E423030E42
296,Data Scientist,Data Scientist,Understanding Recruitment,"London, UK",2025-02-22T05:58:05Z,"⚡Data Scientist | London | Decarbonize the grid  Are you passionate about having a positive impact on society?  How can Data Science influence the decarbonization of the grid? As a Data Scientist, you will join a fast-growing Energy Tech startup that are building the critical infrastructure to accelerate our transition to net-zero and underpin a decarbonized energy system They are backed by top VCs & Angel Investors (previously invested in Meta, BeReal, Slack , and more) You will build greenfie…",43350.29,43350.29,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5060185999?se=gl504r_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=E3FC26AC3A6F2F0C860BF90C0F70B5DA76062F0F
297,Data Scientist,Data Scientist,Understanding Recruitment,"London, UK",2025-02-09T05:11:33Z,"⚡Data Scientist | London | Decarbonize the grid  Are you passionate about having a positive impact on society?  How can Data Science influence the decarbonization of the grid? As a Data Scientist, you will join a fast-growing Energy Tech startup that are building the critical infrastructure to accelerate our transition to net-zero and underpin a decarbonized energy system They are backed by top VCs & Angel Investors (previously invested in Meta, BeReal, Slack, and more) You will build greenfiel…",42712.12,42712.12,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5043556664?se=gl504r_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=95C81CE128FAC1FE4B25ECB761691F10457F158C
298,Data Scientist,Data Scientist,Synergetic,"London, UK",2025-03-02T05:36:45Z,Full Stack Data Scientist - AI & Knowledge Systems 3-6 month contract Outside IR35 Hybrid (2-3 days per week in London) About the Role We are seeking an exceptional Full Stack Data Scientist to join our clients innovation team. This role combines traditional data science expertise with software engineering capabilities to build end-to-end AI solutions. The ideal candidate will have a strong foundation in both developing sophisticated machine learning models and implementing them within producti…,64095.08,64095.08,contract,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5069961930?se=gl504r_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=995A6E42FD5315F764C1E41F256CF22201E69C8A
299,Data Scientist,Data Scientist,Heart Mind Talent,"London, UK",2025-02-14T07:31:57Z," Join the Mission to Decarbonise the Grid ⚡ Data Scientist Heart Mind Talent is proud to partner with a rapidly growing startup that’s building the future of the energy grid. Their mission is to optimise renewable energy usage, reduce CO2 emissions, and make electricity greener and more affordable for everyone. As the energy system transforms faster than ever, innovative software solutions are critical to achieving net-zero emissions. This cutting-edge platform uses machine learning to shift en…",50661.62,50661.62,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5049343279?se=gl504r_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=1022C61713C26E66817BC0B19097EC494632931F
